,address,date
1468,上海市黄浦区打浦路398弄,2022-04-10
1469,上海市黄浦区打浦路399号,2022-04-10
1470,上海市黄浦区打浦路68号,2022-04-10
1471,上海市黄浦区打浦路78号,2022-04-10
1472,上海市黄浦区打浦路80弄,2022-04-10
1473,上海市黄浦区大沽路151号,2022-04-10
1474,上海市黄浦区大沽路155号,2022-04-10
1475,上海市黄浦区大沽路157号,2022-04-10
1476,上海市黄浦区大沽路161号,2022-04-10
1477,上海市黄浦区大沽路163号,2022-04-10
1478,上海市黄浦区大沽路165号,2022-04-10
1479,上海市黄浦区大沽路167号,2022-04-10
1480,上海市黄浦区大沽路181号,2022-04-10
1481,上海市黄浦区大沽路183弄,2022-04-10
1482,上海市黄浦区大沽路191号,2022-04-10
1483,上海市黄浦区大沽路199号,2022-04-10
1484,上海市黄浦区大沽路252号,2022-04-10
1485,上海市黄浦区大吉路173弄,2022-04-10
1486,上海市黄浦区大吉路36号,2022-04-10
1487,上海市黄浦区大吉路44弄,2022-04-10
1488,上海市黄浦区大吉路50号,2022-04-10
1489,上海市黄浦区大境路50号,2022-04-10
1490,上海市黄浦区大林路31弄,2022-04-10
1491,上海市黄浦区大兴街10号,2022-04-10
1492,上海市黄浦区淡水路214弄,2022-04-10
1493,上海市黄浦区淡水路254号,2022-04-10
1494,上海市黄浦区淡水路256弄,2022-04-10
1495,上海市黄浦区淡水路260号,2022-04-10
1496,上海市黄浦区淡水路262号,2022-04-10
1497,上海市黄浦区淡水路266弄,2022-04-10
1498,上海市黄浦区淡水路442弄,2022-04-10
1499,上海市黄浦区淡水路460弄,2022-04-10
1500,上海市黄浦区滇池路119号,2022-04-10
1501,上海市黄浦区滇池路120号,2022-04-10
1502,上海市黄浦区东江阴街129号,2022-04-10
1503,上海市黄浦区东江阴街236号,2022-04-10
1504,上海市黄浦区东江阴街246弄,2022-04-10
1505,上海市黄浦区东街159号,2022-04-10
1506,上海市黄浦区东街161号,2022-04-10
1507,上海市黄浦区东街167弄,2022-04-10
1508,上海市黄浦区东街169号,2022-04-10
1509,上海市黄浦区多稼路218号,2022-04-10
1510,上海市黄浦区方浜西路63弄,2022-04-10
1511,上海市黄浦区方浜西路67号,2022-04-10
1512,上海市黄浦区方浜中路523号,2022-04-10
1513,上海市黄浦区方浜中路65号,2022-04-10
1514,上海市黄浦区方斜路525弄,2022-04-10
1515,上海市黄浦区方斜支路35弄,2022-04-10
1516,上海市黄浦区凤阳路200弄,2022-04-10
1517,上海市黄浦区凤阳路228弄,2022-04-10
1518,上海市黄浦区凤阳路338号,2022-04-10
1519,上海市黄浦区凤阳路358弄,2022-04-10
1520,上海市黄浦区福建南路33号,2022-04-10
1521,上海市黄浦区福建中路378号,2022-04-10
1522,上海市黄浦区福州路384弄,2022-04-10
1523,上海市黄浦区福州路614弄,2022-04-10
1524,上海市黄浦区福州路623号,2022-04-10
1525,上海市黄浦区复兴东路1188弄,2022-04-10
1526,上海市黄浦区复兴东路404弄,2022-04-10
1527,上海市黄浦区复兴东路427弄,2022-04-10
1528,上海市黄浦区复兴东路443弄,2022-04-10
1529,上海市黄浦区复兴东路451弄,2022-04-10
1530,上海市黄浦区复兴东路464弄,2022-04-10
1531,上海市黄浦区复兴东路663弄,2022-04-10
1532,上海市黄浦区复兴东路701弄,2022-04-10
1533,上海市黄浦区复兴中路455弄,2022-04-10
1534,上海市黄浦区复兴中路553弄,2022-04-10
1535,上海市黄浦区复兴中路555号,2022-04-10
1536,上海市黄浦区复兴中路565弄,2022-04-10
1537,上海市黄浦区复兴中路588弄,2022-04-10
1538,上海市黄浦区复兴中路616弄,2022-04-10
1539,上海市黄浦区傅家街68号,2022-04-10
1540,上海市黄浦区牯岭路145弄,2022-04-10
1541,上海市黄浦区牯岭路178号,2022-04-10
1542,上海市黄浦区牯岭路180号,2022-04-10
1543,上海市黄浦区光启路103弄,2022-04-10
1544,上海市黄浦区光启路105号,2022-04-10
1545,上海市黄浦区光启路111号,2022-04-10
1546,上海市黄浦区光启路129号,2022-04-10
1547,上海市黄浦区光启路215号,2022-04-10
1548,上海市黄浦区光启路91号,2022-04-10
1549,上海市黄浦区光启南路16号,2022-04-10
1550,上海市黄浦区广东路138号,2022-04-10
1551,上海市黄浦区广东路152号,2022-04-10
1552,上海市黄浦区广东路162号,2022-04-10
1553,上海市黄浦区广东路339号,2022-04-10
1554,上海市黄浦区广东路546号,2022-04-10
1555,上海市黄浦区广东路554号,2022-04-10
1556,上海市黄浦区广东路556号,2022-04-10
1557,上海市黄浦区广东路642号,2022-04-10
1558,上海市黄浦区广东路654号,2022-04-10
1559,上海市黄浦区广西北路116号,2022-04-10
1560,上海市黄浦区广西北路118弄,2022-04-10
1561,上海市黄浦区广西北路120号,2022-04-10
1562,上海市黄浦区广西北路124号,2022-04-10
1563,上海市黄浦区广西北路228弄,2022-04-10
1564,上海市黄浦区广西北路495号,2022-04-10
1565,上海市黄浦区广西北路555号,2022-04-10
1566,上海市黄浦区广西南路23号,2022-04-10
1567,上海市黄浦区广西南路77弄,2022-04-10
1568,上海市黄浦区贵州路112号,2022-04-10
1569,上海市黄浦区贵州路182号,2022-04-10
1570,上海市黄浦区贵州路198弄,2022-04-10
1571,上海市黄浦区贵州路206号,2022-04-10
1572,上海市黄浦区贵州路67号,2022-04-10
1573,上海市黄浦区贵州路77弄,2022-04-10
1574,上海市黄浦区国货路236号,2022-04-10
1575,上海市黄浦区国货路333弄,2022-04-10
1576,上海市黄浦区海潮路133号,2022-04-10
1577,上海市黄浦区海潮路240弄,2022-04-10
1578,上海市黄浦区海潮路256弄,2022-04-10
1579,上海市黄浦区海南西弄52号,2022-04-10
1580,上海市黄浦区汉口路441号,2022-04-10
1581,上海市黄浦区汉口路618号,2022-04-10
1582,上海市黄浦区汉口路766号,2022-04-10
1583,上海市黄浦区合肥路199号,2022-04-10
1584,上海市黄浦区合肥路223弄,2022-04-10
1585,上海市黄浦区合肥路289弄,2022-04-10
1586,上海市黄浦区合肥路343号,2022-04-10
1587,上海市黄浦区合肥路345号,2022-04-10
1588,上海市黄浦区合肥路349弄,2022-04-10
1589,上海市黄浦区合肥路622号,2022-04-10
1590,上海市黄浦区河南南路1001弄,2022-04-10
1591,上海市黄浦区河南南路398弄,2022-04-10
1592,上海市黄浦区河南南路555弄,2022-04-10
1593,上海市黄浦区河南南路655弄,2022-04-10
1594,上海市黄浦区河南中路166弄,2022-04-10
1595,上海市黄浦区河南中路259弄,2022-04-10
1596,上海市黄浦区河南中路376号,2022-04-10
1597,上海市黄浦区河南中路541弄,2022-04-10
1598,上海市黄浦区虹桥弄54弄,2022-04-10
1599,上海市黄浦区淮海东路4弄,2022-04-10
1600,上海市黄浦区淮海中路526弄,2022-04-10
1601,上海市黄浦区淮海中路542弄,2022-04-10
1602,上海市黄浦区淮海中路567弄,2022-04-10
1603,上海市黄浦区淮海中路593弄,2022-04-10
1604,上海市黄浦区淮海中路833弄,2022-04-10
1605,上海市黄浦区淮海中路855弄,2022-04-10
1606,上海市黄浦区黄陂南路506弄,2022-04-10
1607,上海市黄浦区黄陂南路596弄,2022-04-10
1608,上海市黄浦区黄陂南路847弄,2022-04-10
1609,上海市黄浦区黄河路107弄,2022-04-10
1610,上海市黄浦区黄河路125弄,2022-04-10
1611,上海市黄浦区黄河路215弄,2022-04-10
1612,上海市黄浦区黄河路253弄,2022-04-10
1613,上海市黄浦区黄河路261号,2022-04-10
1614,上海市黄浦区黄河路281弄,2022-04-10
1615,上海市黄浦区黄家路88弄,2022-04-10
1616,上海市黄浦区黄家阙路68弄,2022-04-10
1617,上海市黄浦区黄家阙路76弄,2022-04-10
1618,上海市黄浦区黄家阙路88弄,2022-04-10
1619,上海市黄浦区徽宁路164号,2022-04-10
1620,上海市黄浦区徽宁路214号,2022-04-10
1621,上海市黄浦区徽宁路515号,2022-04-10
1622,上海市黄浦区徽宁路716号,2022-04-10
1623,上海市黄浦区济南路8号,2022-04-10
1624,上海市黄浦区建国东路31弄,2022-04-10
1625,上海市黄浦区建国西路135号,2022-04-10
1626,上海市黄浦区建国西路136号,2022-04-10
1627,上海市黄浦区建国西路56弄,2022-04-10
1628,上海市黄浦区建国西路74号,2022-04-10
1629,上海市黄浦区建国西路78弄,2022-04-10
1630,上海市黄浦区建国西路91弄,2022-04-10
1631,上海市黄浦区建国中路137弄,2022-04-10
1632,上海市黄浦区建国中路155弄,2022-04-10
1633,上海市黄浦区建国中路99号,2022-04-10
1634,上海市黄浦区江西中路105号,2022-04-10
1635,上海市黄浦区江西中路114号,2022-04-10
1636,上海市黄浦区江西中路135弄,2022-04-10
1637,上海市黄浦区江西中路141号,2022-04-10
1638,上海市黄浦区江西中路368号,2022-04-10
1639,上海市黄浦区江西中路412弄,2022-04-10
1640,上海市黄浦区江西中路422号,2022-04-10
1641,上海市黄浦区江西中路426号,2022-04-10
1642,上海市黄浦区江西中路440号,2022-04-10
1643,上海市黄浦区江西中路452号,2022-04-10
1644,上海市黄浦区江西中路460弄,2022-04-10
1645,上海市黄浦区江阴街401弄,2022-04-10
1646,上海市黄浦区江阴街48号,2022-04-10
1647,上海市黄浦区江阴路111弄,2022-04-10
1648,上海市黄浦区江阴路120号,2022-04-10
1649,上海市黄浦区江阴路78号,2022-04-10
1650,上海市黄浦区江阴路88弄,2022-04-10
1651,上海市黄浦区金陵东路111号,2022-04-10
1652,上海市黄浦区金陵东路113号,2022-04-10
1653,上海市黄浦区金陵东路12号,2022-04-10
1654,上海市黄浦区金陵东路135弄,2022-04-10
1655,上海市黄浦区金陵东路183弄,2022-04-10
1656,上海市黄浦区金陵西路60号,2022-04-10
1657,上海市黄浦区金坛路21号,2022-04-10
1658,上海市黄浦区进贤路138弄,2022-04-10
1659,上海市黄浦区进贤路156弄,2022-04-10
1660,上海市黄浦区静修路10弄,2022-04-10
1661,上海市黄浦区静修路114弄,2022-04-10
1662,上海市黄浦区九江路619号,2022-04-10
1663,上海市黄浦区局门后路25号,2022-04-10
1664,上海市黄浦区局门后路64号,2022-04-10
1665,上海市黄浦区局门路241弄,2022-04-10
1666,上海市黄浦区局门路361弄,2022-04-10
1667,上海市黄浦区局门路405弄,2022-04-10
1668,上海市黄浦区局门路434弄,2022-04-10
1669,上海市黄浦区局门路599弄,2022-04-10
1670,上海市黄浦区巨鹿路153弄,2022-04-10
1671,上海市黄浦区巨鹿路155弄,2022-04-10
1672,上海市黄浦区巨鹿路17号,2022-04-10
1673,上海市黄浦区巨鹿路367号,2022-04-10
1674,上海市黄浦区聚奎新村,2022-04-10
1675,上海市黄浦区跨龙路61号,2022-04-10
1676,上海市黄浦区丽园路1016弄,2022-04-10
1677,上海市黄浦区丽园路333弄,2022-04-10
1678,上海市黄浦区丽园路514弄,2022-04-10
1679,上海市黄浦区丽园路546号,2022-04-10
1680,上海市黄浦区丽园路574弄,2022-04-10
1681,上海市黄浦区丽园路694弄,2022-04-10
1682,上海市黄浦区丽园路708号,2022-04-10
1683,上海市黄浦区丽园路710弄,2022-04-10
1684,上海市黄浦区丽园路842弄,2022-04-10
1685,上海市黄浦区丽园路873号,2022-04-10
1686,上海市黄浦区丽园路887号,2022-04-10
1687,上海市黄浦区灵济街36号,2022-04-10
1688,上海市黄浦区龙华东路18号,2022-04-10
1689,上海市黄浦区龙华东路522号,2022-04-10
1690,上海市黄浦区龙华东路839号,2022-04-10
1691,上海市黄浦区龙华东路888弄,2022-04-10
1692,上海市黄浦区鲁班路168弄,2022-04-10
1693,上海市黄浦区鲁班路388弄,2022-04-10
1694,上海市黄浦区鲁班路721弄,2022-04-10
1695,上海市黄浦区鲁班路738弄,2022-04-10
1696,上海市黄浦区鲁班路778弄,2022-04-10
1697,上海市黄浦区陆家浜路1018弄,2022-04-10
1698,上海市黄浦区陆家浜路1034弄,2022-04-10
1699,上海市黄浦区陆家浜路1088号,2022-04-10
1700,上海市黄浦区陆家浜路1256弄,2022-04-10
1701,上海市黄浦区陆家浜路1398号,2022-04-10
1702,上海市黄浦区陆家浜路305弄,2022-04-10
1703,上海市黄浦区陆家浜路413弄,2022-04-10
1704,上海市黄浦区陆家浜路468弄,2022-04-10
1705,上海市黄浦区陆家浜路521弄,2022-04-10
1706,上海市黄浦区陆家浜路525号,2022-04-10
1707,上海市黄浦区陆家浜路804弄,2022-04-10
1708,上海市黄浦区陆家浜路976号,2022-04-10
1709,上海市黄浦区陆家宅路115号,2022-04-10
1710,上海市黄浦区陆家宅路91弄,2022-04-10
1711,上海市黄浦区露香园路166号,2022-04-10
1712,上海市黄浦区马当路260号,2022-04-10
1713,上海市黄浦区马当路278弄,2022-04-10
1714,上海市黄浦区马当路306弄,2022-04-10
1715,上海市黄浦区马当路357弄,2022-04-10
1716,上海市黄浦区茂名南路159弄,2022-04-10
1717,上海市黄浦区茂名南路53号,2022-04-10
1718,上海市黄浦区茂名南路56弄,2022-04-10
1719,上海市黄浦区蒙自路216号,2022-04-10
1720,上海市黄浦区蒙自路252弄,2022-04-10
1721,上海市黄浦区蒙自路328号,2022-04-10
1722,上海市黄浦区蒙自路345弄,2022-04-10
1723,上海市黄浦区蒙自路395弄,2022-04-10
1724,上海市黄浦区蒙自路440弄,2022-04-10
1725,上海市黄浦区蒙自路481弄,2022-04-10
1726,上海市黄浦区蒙自路490弄,2022-04-10
1727,上海市黄浦区蒙自路501弄,2022-04-10
1728,上海市黄浦区蒙自路601弄,2022-04-10
1729,上海市黄浦区蒙自西路2号,2022-04-10
1730,上海市黄浦区蒙自西路6号,2022-04-10
1731,上海市黄浦区蒙自西路72弄,2022-04-10
1732,上海市黄浦区蒙自西路76号,2022-04-10
1733,上海市黄浦区蒙自西路8号,2022-04-10
1734,上海市黄浦区梦花街182弄,2022-04-10
1735,上海市黄浦区梦花街78弄,2022-04-10
1736,上海市黄浦区面筋弄10号,2022-04-10
1737,上海市黄浦区南昌路125号,2022-04-10
1738,上海市黄浦区南昌路127弄,2022-04-10
1739,上海市黄浦区南昌路136弄,2022-04-10
1740,上海市黄浦区南昌路205弄,2022-04-10
1741,上海市黄浦区南昌路209弄,2022-04-10
1742,上海市黄浦区南昌路24弄,2022-04-10
1743,上海市黄浦区南昌路278弄,2022-04-10
1744,上海市黄浦区南昌路326号,2022-04-10
1745,上海市黄浦区南车站路20弄,2022-04-10
1746,上海市黄浦区南车站路30弄,2022-04-10
1747,上海市黄浦区南车站路450弄,2022-04-10
1748,上海市黄浦区南京东路199号,2022-04-10
1749,上海市黄浦区南京东路789号,2022-04-10
1750,上海市黄浦区南京西路456号,2022-04-10
1751,上海市黄浦区南京西路479弄,2022-04-10
1752,上海市黄浦区南京西路88号,2022-04-10
1753,上海市黄浦区南苏州路747号,2022-04-10
1754,上海市黄浦区南苏州路877弄,2022-04-10
1755,上海市黄浦区南苏州路933号,2022-04-10
1756,上海市黄浦区宁安路123弄,2022-04-10
1757,上海市黄浦区宁波路120弄,2022-04-10
1758,上海市黄浦区宁波路201号,2022-04-10
1759,上海市黄浦区宁波路219号,2022-04-10
1760,上海市黄浦区宁波路284弄,2022-04-10
1761,上海市黄浦区宁波路555号,2022-04-10
1762,上海市黄浦区宁波路74弄,2022-04-10
1763,上海市黄浦区宁海东路279弄,2022-04-10
1764,上海市黄浦区凝和路26弄,2022-04-10
1765,上海市黄浦区牛庄路691弄,2022-04-10
1766,上海市黄浦区牛庄路692号,2022-04-10
1767,上海市黄浦区牛庄路728号,2022-04-10
1768,上海市黄浦区牛庄路742号,2022-04-10
1769,上海市黄浦区牛庄路763号,2022-04-10
1770,上海市黄浦区平望街15弄,2022-04-10
1771,上海市黄浦区平望街19号,2022-04-10
1772,上海市黄浦区平望街29号,2022-04-10
1773,上海市黄浦区平望街36弄,2022-04-10
1774,上海市黄浦区平望街44号,2022-04-10
1775,上海市黄浦区普育东路101弄,2022-04-10
1776,上海市黄浦区普育东路200弄,2022-04-10
1777,上海市黄浦区普育西支路81号,2022-04-10
1778,上海市黄浦区普育西支路87号,2022-04-10
1779,上海市黄浦区乔家路19弄,2022-04-10
1780,上海市黄浦区青岛路41号,2022-04-10
1781,上海市黄浦区青岛路55号,2022-04-10
1782,上海市黄浦区青岛路7号,2022-04-10
1783,上海市黄浦区青岛路85号,2022-04-10
1784,上海市黄浦区瞿溪路1003弄,2022-04-10
1785,上海市黄浦区瞿溪路1060弄,2022-04-10
1786,上海市黄浦区瞿溪路1072弄,2022-04-10
